-97.056114 -111.695738 4.782916e-03 9
-169.428694 -157.409641 4.860614e-03 0
-160.020213 -137.044427 4.858747e-03 0
-134.611005 -169.777334 4.865344e-03 8
-160.307669 -146.691615 4.854800e-03 0
-101.591131 -65.303833 4.387184e-03 10
-161.078710 -123.433985 4.912505e-03 1
-154.091685 -125.374330 4.966266e-03 1
-141.695838 -98.800748 4.933803e-03 1
-132.934776 -87.606830 4.850952e-03 10
-136.830185 -80.563462 4.750236e-03 2
-114.682631 -149.459719 4.857935e-03 8
-151.206873 -175.251783 4.859133e-03 0
-112.569260 -146.534101 4.861134e-03 8
-170.508648 -134.503368 4.842873e-03 1
-168.265740 -171.892252 4.862302e-03 0
